-0.12896990380106750381695210114	1.77004904710313274601167
-0.12896977380106750381695210114	1.7702484740036382435495
-0.12896964380106750381695210114	1.7704479410196964226561
-0.12896951380106750381695210114	1.7706474481633254421307
-0.12896938380106750381695210114	1.7708469954465482580442
-0.12896925380106750381695210114	1.7710465828813926261313
-0.12896912380106750381695210114	1.7712462104798911041851
-0.12896899380106750381695210114	1.7714458782540810544519
-0.12896886380106750381695210114	1.77164558621600464602823
-0.12896873380106750381695210114	1.77184533437770885725945
-0.12896860380106750381695210114	1.772045122751245478139164
-0.12896847380106750381695210114	1.77224495134867111271053
-0.12896834380106750381695210114	1.7724448201820471814688
-0.12896821380106750381695210114	1.77264472926343992376545
-0.12896808380106750381695210114	1.77284467860492040021355
-0.12896795380106750381695210114	1.77304466821856449509481
-0.12896782380106750381695210114	1.77324469811645291876786
-0.12896769380106750381695210114	1.7734447683106712100781
-0.12896756380106750381695210114	1.77364487881330973876892
-0.12896743380106750381695210114	1.77384502963646370789444
-0.12896730380106750381695210114	1.77404522079223315623362
-0.12896717380106750381695210114	1.77424545229272296070586
-0.12896704380106750381695210114	1.77444572415004283878803
-0.12896691380106750381695210114	1.77464603637630735093296
-0.12896678380106750381695210114	1.77484638898363590298936
-0.12896665380106750381695210114	1.77504678198415274862322
-0.12896652380106750381695210114	1.77524721538998699174064
-0.12896639380106750381695210114	1.77544768921327258891212
-0.12896626380106750381695210114	1.77564820346614835179828
-0.12896613380106750381695210114	1.77584875816075794957709
-0.12896600380106750381695210114	1.77604935330924991137249
-0.12896587380106750381695210114	1.77624998892377762868451
-0.12896574380106750381695210114	1.77645066501649935782086
-0.12896561380106750381695210114	1.77665138159957822232988
-0.12896548380106750381695210114	1.77685213868518221543511
-0.12896535380106750381695210114	1.7770529362854842024712
-0.12896522380106750381695210114	1.7772537744126619233212
-0.12896509380106750381695210114	1.77745465307889799485578
-0.12896496380106750381695210114	1.77765557229637991337304
-0.12896483380106750381695210114	1.77785653207730005704074
-0.12896470380106750381695210114	1.77805753243385568833936
-0.12896457380106750381695210114	1.77825857337824895650689
-0.12896444380106750381695210114	1.77845965492268689998499
-0.12896431380106750381695210114	1.77866077707938144886669
-0.12896418380106750381695210114	1.7788619398605494273455
-0.12896405380106750381695210114	1.779063143278412556166
-0.12896392380106750381695210114	1.7792643873451974550759
-0.12896379380106750381695210114	1.7794656720731356452798
-0.12896366380106750381695210114	1.77966699747446355189382
-0.12896353380106750381695210114	1.77986836356142250640249
-0.12896340380106750381695210114	1.78006977034625874911648
-0.12896327380106750381695210114	1.78027121784122343163212
-0.12896314380106750381695210114	1.78047270605857261929235
-0.12896301380106750381695210114	1.78067423501056729364913
-0.12896288380106750381695210114	1.7808758047094733549273
-0.12896275380106750381695210114	1.7810774151675616244899
-0.12896262380106750381695210114	1.7812790663971078473053
-0.12896249380106750381695210114	1.781480758410392694415
-0.12896236380106750381695210114	1.78168249121970176540401
-0.12896223380106750381695210114	1.78188426483732559087186
-0.12896210380106750381695210114	1.78208607927555963490541
-0.12896197380106750381695210114	1.78228793454670429755319
-0.12896184380106750381695210114	1.78248983066306491730115
