0.000e+00	-5.55555555555555555555555555556e-2	0
1.000e-06	-5.55645563656548407315919802726e-2	0
2.000e-06	-5.55735587963502376324374311094e-2	0
3.000e-06	-5.55825628482389607011867880683e-2	0
4.000e-06	-5.55915685219194291276409833195e-2	0
5.000e-06	-5.56005758179912688143961037743e-2	0
6.000e-06	-5.56095847370553143502829610345e-2	0
7.000e-06	-5.56185952797136109911757433631e-2	0
8.000e-06	-5.56276074465694166481952906813e-2	0
9.000e-06	-5.56366212382272038833326748610e-2	0
1.000e-05	-5.56456366552926619125189097095e-2	0
1.100e-05	-5.56546536983726986161667578561e-2	0
1.200e-05	-5.56636723680754425572107455310e-2	0
1.300e-05	-5.56726926650102450066716407131e-2	0
1.400e-05	-5.56817145897876819767717954487e-2	0
1.500e-05	-5.56907381430195562616278993288e-2	0
1.600e-05	-5.56997633253188994855478380791e-2	0
1.700e-05	-5.57087901372999741589584990732e-2	0
1.800e-05	-5.57178185795782757419915142025e-2	0
1.900e-05	-5.57268486527705347157540801154e-2	0
2.000e-05	-5.57358803574947186613121461662e-2	0
2.100e-05	-5.57449136943700343464134116622e-2	0
2.200e-05	-5.57539486640169298199777261327e-2	0
2.300e-05	-5.57629852670570965143826392803e-2	0
2.400e-05	-5.57720235041134713555720011660e-2	0
2.500e-05	-5.57810633758102388810156679377e-2	0
2.600e-05	-5.57901048827728333655485240375e-2	0
2.700e-05	-5.57991480256279409551171883873e-2	0
2.800e-05	-5.58081928050035018084629295149e-2	0
2.900e-05	-5.58172392215287122467694729482e-2	0
3.000e-05	-5.58262872758340269113045435075e-2	0
3.100e-05	-5.58353369685511609290841453637e-2	0
3.200e-05	-5.58443883003130920865887438870e-2	0
3.300e-05	-5.58534412717540630115606754248e-2	0
3.400e-05	-5.58624958835095833629122742322e-2	0
3.500e-05	-5.58715521362164320287743698694e-2	0
3.600e-05	-5.58806100305126593327149740018e-2	0
3.700e-05	-5.58896695670375892481581495586e-2	0
3.800e-05	-5.58987307464318216210331431333e-2	0
3.900e-05	-5.59077935693372344006842591334e-2	0
4.000e-05	-5.59168580363969858790719143581e-2	0
4.100e-05	-5.59259241482555169382949914069e-2	0
4.200e-05	-5.59349919055585533064666886438e-2	0
4.300e-05	-5.59440613089531078219736746184e-2	0
4.400e-05	-5.59531323590874827061483481863e-2	0
4.500e-05	-5.59622050566112718443916095574e-2	0
4.600e-05	-5.59712794021753630757665676137e-2	0
4.700e-05	-5.59803553964319404911100085039e-2	0
4.800e-05	-5.59894330400344867396756478586e-2	0
4.900e-05	-5.59985123336377853443608149573e-2	0
5.000e-05	-5.60075932778979230255279376582e-2	0
5.100e-05	-5.60166758734722920334753161977e-2	0
5.200e-05	-5.60257601210195924895664231584e-2	0
5.300e-05	-5.60348460211998347360750948186e-2	0
5.400e-05	-5.60439335746743416947541632773e-2	0
5.500e-05	-5.60530227821057512341860513336e-2	0
5.600e-05	-5.60621136441580185459245575696e-2	0
5.700e-05	-5.60712061614964185294829726480e-2	0
5.800e-05	-5.60803003347875481861838668833e-2	0
5.900e-05	-5.60893961646993290219193857132e-2	0
6.000e-05	-5.60984936519010094588444353578e-2	0
6.100e-05	-5.61075927970631672560453368269e-2	0
6.200e-05	-5.61166936008577119392152401588e-2	0
6.300e-05	-5.61257960639578872393660244023e-2	0
6.400e-05	-5.61349001870382735406256298404e-2	0
6.500e-05	-5.61440059707747903371360034414e-2	0
6.600e-05	-5.61531134158446986991069375656e-2	0
6.700e-05	-5.61622225229266037480466483999e-2	0
6.800e-05	-5.61713332927004571412092869560e-2	0
6.900e-05	-5.61804457258475595653021738971e-2	0
7.000e-05	-5.61895598230505632394737214881e-2	0
7.100e-05	-5.61986755849934744276353277062e-2	0
7.200e-05	-5.62077930123616559601425849411e-2	0
7.300e-05	-5.62169121058418297648703766555e-2	0
7.400e-05	-5.62260328661220794077341972415e-2	0
7.500e-05	-5.62351552938918526426770933993e-2	0
7.600e-05	-5.62442793898419639711652250425e-2	0
7.700e-05	-5.62534051546645972112396997184e-2	0
7.800e-05	-5.62625325890533080761468282489e-2	0
7.900e-05	-5.62716616937030267625910641807e-2	0
8.000e-05	-5.62807924693100605486569342889e-2	0
8.100e-05	-5.62899249165720964014249098544e-2	0
8.200e-05	-5.62990590361882035943236756320e-2	0
8.300e-05	-5.63081948288588363342687012077e-2	0
8.400e-05	-5.63173322952858363986107336999e-2	0
8.500e-05	-5.63264714361724357819369035813e-2	0
8.600e-05	-5.63356122522232593527768039443e-2	0
8.700e-05	-5.63447547441443275202364612167e-2	0
8.800e-05	-5.63538989126430589106065867034e-2	0
8.900e-05	-5.63630447584282730539888910124e-2	0
9.000e-05	-5.63721922822101930809782240350e-2	0
9.100e-05	-5.63813414847004484294390914832e-2	0
9.200e-05	-5.63904923666120775614148701324e-2	0
9.300e-05	-5.63996449286595306902245697698e-2	0
9.400e-05	-5.64087991715586725177716640336e-2	0
9.500e-05	-5.64179550960267849821157688470e-2	0
9.600e-05	-5.64271127027825700153437641777e-2	0
9.700e-05	-5.64362719925461523117935127115e-2	0
9.800e-05	-5.64454329660390821066576541143e-2	0
9.900e-05	-5.64545956239843379650188999427e-2	0
1.000e-04	-5.64637599671063295813550780858e-2	0
1.010e-04	-5.64729259961309005895665844731e-2	0
1.020e-04	-5.64820937117853313835558120151e-2	0
1.030e-04	-5.64912631147983419484113654960e-2	0
1.040e-04	-5.65004342059000947022340711994e-2	0
1.050e-04	-5.65096069858221973486608982801e-2	0
1.060e-04	-5.65187814552977057401169429008e-2	0
1.070e-04	-5.65279576150611267518483996894e-2	0
1.080e-04	-5.65371354658484211667755576979e-2	0
1.090e-04	-5.65463150083970065712187992068e-2	0
1.100e-04	-5.65554962434457602615386030612e-2	0
1.110e-04	-5.65646791717350221617319282910e-2	0
1.120e-04	-5.65738637940065977520355028457e-2	0
1.130e-04	-5.65830501110037610085780663794e-2	0
1.140e-04	-5.65922381234712573541360528081e-2	0
1.150e-04	-5.66014278321553066200299179963e-2	0
1.160e-04	-5.66106192378036060192120259383e-2	0
1.170e-04	-5.66198123411653331305933694008e-2	0
1.180e-04	-5.66290071429911488946552919725e-2	0
1.190e-04	-5.66382036440332006203991114720e-2	0
1.200e-04	-5.66474018450451250036744837432e-2	0
1.210e-04	-5.66566017467820511569380523537e-2	0
1.220e-04	-5.66658033500006036504914503703e-2	0
1.230e-04	-5.66750066554589055652458701641e-2	0
1.240e-04	-5.66842116639165815570663466072e-2	0
1.250e-04	-5.66934183761347609327413452068e-2	0
1.260e-04	-5.67026267928760807376270856601e-2	0
1.270e-04	-5.67118369149046888550191181929e-2	0
1.280e-04	-5.67210487429862471172997520919e-2	0
1.290e-04	-5.67302622778879344289131772287e-2	0
1.300e-04	-5.67394775203784499012203809174e-2	0
1.310e-04	-5.67486944712280159992815784146e-2	0
1.320e-04	-5.67579131312083817006195117214e-2	0
1.330e-04	-5.67671335010928256660161261214e-2	0
1.340e-04	-5.67763555816561594223937413680e-2	0
1.350e-04	-5.67855793736747305578342629894e-2	0
1.360e-04	-5.67948048779264259287896910159e-2	0
1.370e-04	-5.68040320951906748795347017571e-2	0
1.380e-04	-5.68132610262484524739157380757e-2	0
1.390e-04	-5.68224916718822827394511456560e-2	0
1.400e-04	-5.68317240328762419238357304523e-2	0
1.410e-04	-5.68409581100159617639043704554e-2	0
1.420e-04	-5.68501939040886327671102007698e-2	0
1.430e-04	-5.68594314158830075055712759723e-2	0
1.440e-04	-5.68686706461894039227405071484e-2	0
1.450e-04	-5.68779115957997086527556376471e-2	0
1.460e-04	-5.68871542655073803525253145536e-2	0
1.470e-04	-5.68963986561074530466073010393e-2	0
1.480e-04	-5.69056447683965394849358493021e-2	0
1.490e-04	-5.69148926031728345134556585850e-2	0
1.500e-04	-5.69241421612361184577187143963e-2	0
1.510e-04	-5.69333934433877605195024594789e-2	0
1.520e-04	-5.69426464504307221865062921646e-2	0
1.530e-04	-5.69519011831695606551867452227e-2	0
1.540e-04	-5.69611576424104322667890523931e-2	0
1.550e-04	-5.69704158289610959566410360396e-2	0
1.560e-04	-5.69796757436309167167230016796e-2	0
1.570e-04	-5.69889373872308690717113435370e-2	0
1.580e-04	-5.69982007605735405683259314589e-2	0
1.590e-04	-5.70074658644731352782717321128e-2	0
1.600e-04	-5.70167326997454773146979856604e-2	0
1.610e-04	-5.70260012672080143622824735886e-2	0
1.620e-04	-5.70352715676798212209959271330e-2	0
1.630e-04	-5.70445436019816033636086612062e-2	0
1.640e-04	-5.70538173709357005070020005058e-2	0
1.650e-04	-5.70630928753660901973473558763e-2	0
1.660e-04	-5.70723701160983914092160093373e-2	0
1.670e-04	-5.70816490939598681586830883584e-2	0
1.680e-04	-5.70909298097794331304899173033e-2	0
1.690e-04	-5.71002122643876513193294789428e-2	0
1.700e-04	-5.71094964586167436853198615629e-2	0
1.710e-04	-5.71187823933005908237307863412e-2	0
1.720e-04	-5.71280700692747366490288034966e-2	0
1.730e-04	-5.71373594873763920933072544868e-2	0
1.740e-04	-5.71466506484444388191674967022e-2	0
1.750e-04	-5.71559435533194329471181721713e-2	0
1.760e-04	-5.71652382028436087975595791625e-2	0
1.770e-04	-5.71745345978608826474208355527e-2	0
1.780e-04	-5.71838327392168565015183212349e-2	0
1.790e-04	-5.71931326277588218787041232736e-2	0
1.800e-04	-5.72024342643357636128732693306e-2	0
1.810e-04	-5.72117376497983636688990099318e-2	0
1.820e-04	-5.72210427849990049735660119844e-2	0
1.830e-04	-5.72303496707917752615718317721e-2	0
1.840e-04	-5.72396583080324709366674750974e-2	0
1.850e-04	-5.72489686975786009480081350936e-2	0
1.860e-04	-5.72582808402893906817853726310e-2	0
1.870e-04	-5.72675947370257858682127338663e-2	0
1.880e-04	-5.72769103886504565039378749983e-2	0
1.890e-04	-5.72862277960278007899544004062e-2	0
1.900e-04	-5.72955469600239490850865245932e-2	0
1.910e-04	-5.73048678815067678751202575934e-2	0
1.920e-04	-5.73141905613458637576555147684e-2	0
1.930e-04	-5.73235150004125874427540747500e-2	0
1.940e-04	-5.73328411995800377694588180444e-2	0
1.950e-04	-5.73421691597230657382601848602e-2	0
1.960e-04	-5.73514988817182785595859558450e-2	0
1.970e-04	-5.73608303664440437183904503023e-2	0
1.980e-04	-5.73701636147804930549205011421e-2	0
1.990e-04	-5.73794986276095268617369978078e-2	0
2.000e-04	-5.73888354058148179970702577822e-2	0
2.010e-04	-5.73981739502818160145873497699e-2	0
2.020e-04	-5.74075142618977513096504768328e-2	0
2.030e-04	-5.74168563415516392821462902639e-2	0
2.040e-04	-5.74262001901342845159664751661e-2	0
2.050e-04	-5.74355458085382849752204541860e-2	0
2.060e-04	-5.74448931976580362172617308355e-2	0
2.070e-04	-5.74542423583897356226100132738e-2	0
2.080e-04	-5.74635932916313866418508434785e-2	0
2.090e-04	-5.74729459982828030595942504150e-2	0
2.100e-04	-5.74823004792456132755771418461e-2	0
2.110e-04	-5.74916567354232646029950814260e-2	0
2.120e-04	-5.75010147677210275841469003933e-2	0
