0	0	0	0
1.e-6	0	0	0.0015343911945819854736
2.e-6	0	0	0.0030687823891639709473
3.e-6	0	0	0.0046031735837459564209
4.e-6	0	0	0.0061375647783279418945
5.e-6	0	0	0.0076719559729099273682
6.e-6	0	0	0.0092063471674919128418
7.e-6	0	0	0.010740738362073898315
8.e-6	0	0	0.012275129556655883789
9.e-6	0	0	0.013809520751237869263
1.e-5	0	0	0.015343911945819854736
0.000011	0	0	0.01687830314040184021
0.000012	0	0	0.018412694334983825684
0.000013	0	0	0.019947085529565811157
0.000014	0	0	0.021481476724147796631
0.000015	0	0	0.023015867918729782104
0.000016	0	0	0.024550259113311767578
0.000017	0	0	0.026084650307893753052
0.000018	0	0	0.027619041502475738525
0.000019	0	0	0.029153432697057723999
0.00002	0	0	0.030687823891639709473
0.000021	0	0	0.032222215086221694946
0.000022	0	0	0.03375660628080368042
0.000023	0	0	0.035290997475385665894
0.000024	0	0	0.036825388669967651367
0.000025	0	0	0.038359779864549636841
0.000026	0	0	0.039894171059131622314
0.000027	0	0	0.041428562253713607788
0.000028	0	0	0.042962953448295593262
0.000029	0	0	0.044497344642877578735
0.00003	0	0	0.046031735837459564209
0.000031	0	0	0.047566127032041549683
0.000032	0	0	0.049100518226623535156
0.000033	0	0	0.05063490942120552063
0.000034	0	0	0.052169300615787506104
0.000035	0	0	0.053703691810369491577
0.000036	0	0	0.055238083004951477051
0.000037	0	0	0.056772474199533462524
0.000038	0	0	0.058306865394115447998
0.000039	0	0	0.059841256588697433472
0.00004	0	0	0.061375647783279418945
0.000041	0	0	0.062910038977861404419
0.000042	0	0	0.064444430172443389893
0.000043	0	0	0.065978821367025375366
0.000044	0	0	0.06751321256160736084
0.000045	0	0	0.069047603756189346313
0.000046	0	0	0.070581994950771331787
0.000047	0	0	0.072116386145353317261
0.000048	0	0	0.073650777339935302734
0.000049	0	0	0.075185168534517288208
0.00005	0	0	0.076719559729099273682
0.000051	0	0	0.078253950923681259155
0.000052	0	0	0.079788342118263244629
0.000053	0	0	0.081322733312845230103
0.000054	0	0	0.082857124507427215576
0.000055	0	0	0.08439151570200920105
0.000056	0	0	0.085925906896591186523
0.000057	0	0	0.087460298091173171997
0.000058	0	0	0.088994689285755157471
0.000059	0	0	0.090529080480337142944
0.00006	0	0	0.092063471674919128418
0.000061	0	0	0.093597862869501113892
0.000062	0	0	0.095132254064083099365
0.000063	0	0	0.096666645258665084839
0.000064	0	0	0.098201036453247070312
0.000065	0	0	0.099735427647829055786
0.000066	0	0	0.10126981884241104126
0.000067	0	0	0.10280421003699302673
0.000068	0	0	0.10433860123157501221
0.000069	0	0	0.10587299242615699768
0.00007	0	0	0.10740738362073898315
0.000071	0	0	0.10894177481532096863
0.000072	0	0	0.1104761660099029541
0.000073	0	0	0.11201055720448493958
0.000074	0	0	0.11354494839906692505
0.000075	0	0	0.11507933959364891052
0.000076	0	0	0.116613730788230896
