0	0	0	6.
1.e-6	0	0	6.008064
2.e-6	0	0	6.016128
3.e-6	0	0	6.024192
4.e-6	0	0	6.032256
5.e-6	0	0	6.04032
6.e-6	0	0	6.048384
7.e-6	0	0	6.056448
8.e-6	0	0	6.064512
9.e-6	0	0	6.072576
1.e-5	0	0	6.08064
0.000011	0	0	6.088704
0.000012	0	0	6.096768
0.000013	0	0	6.104832
0.000014	0	0	6.112896
0.000015	0	0	6.12096
0.000016	0	0	6.129024
0.000017	0	0	6.137088
0.000018	0	0	6.145152
0.000019	0	0	6.153216
0.00002	0	0	6.16128
0.000021	0	0	6.169344
0.000022	0	0	6.177408
0.000023	0	0	6.185472
0.000024	0	0	6.193536
0.000025	0	0	6.2016
0.000026	0	0	6.209664
0.000027	0	0	6.217728
0.000028	0	0	6.225792
0.000029	0	0	6.233856
0.00003	0	0	6.24192
0.000031	0	0	6.249984
0.000032	0	0	6.258048
0.000033	0	0	6.266112
0.000034	0	0	6.274176
0.000035	0	0	6.28224
0.000036	0	0	6.290304
0.000037	0	0	6.298368
0.000038	0	0	6.306432
0.000039	0	0	6.314496
0.00004	0	0	6.32256
0.000041	0	0	6.330624
0.000042	0	0	6.338688
0.000043	0	0	6.346752
0.000044	0	0	6.354816
0.000045	0	0	6.36288
0.000046	0	0	6.370944
0.000047	0	0	6.379008
0.000048	0	0	6.387072
0.000049	0	0	6.395136
0.00005	0	0	6.4032
0.000051	0	0	6.411264
0.000052	0	0	6.419328
0.000053	0	0	6.427392
0.000054	0	0	6.435456
0.000055	0	0	6.44352
0.000056	0	0	6.451584
0.000057	0	0	6.459648
0.000058	0	0	6.467712
0.000059	0	0	6.475776
0.00006	0	0	6.48384
0.000061	0	0	6.491904
0.000062	0	0	6.499968
0.000063	0	0	6.508032
0.000064	0	0	6.516096
0.000065	0	0	6.52416
0.000066	0	0	6.532224
0.000067	0	0	6.540288
0.000068	0	0	6.548352
0.000069	0	0	6.556416
0.00007	0	0	6.56448
0.000071	0	0	6.572544
0.000072	0	0	6.580608
0.000073	0	0	6.588672
0.000074	0	0	6.596736
0.000075	0	0	6.6048
0.000076	0	0	6.612864
0.000077	0	0	6.620928
0.000078	0	0	6.628992
0.000079	0	0	6.637056
0.00008	0	0	6.64512
0.000081	0	0	6.653184
0.000082	0	0	6.661248
0.000083	0	0	6.669312
0.000084	0	0	6.677376
0.000085	0	0	6.68544
0.000086	0	0	6.693504
0.000087	0	0	6.701568
0.000088	0	0	6.709632
0.000089	0	0	6.717696
0.00009	0	0	6.72576
0.000091	0	0	6.733824
0.000092	0	0	6.741888
0.000093	0	0	6.749952
0.000094	0	0	6.758016
0.000095	0	0	6.76608
0.000096	0	0	6.774144
0.000097	0	0	6.782208
0.000098	0	0	6.790272
0.000099	0	0	6.798336
0.0001	0	0	6.8064
0.000101	0	0	6.814464
0.000102	0	0	6.822528
0.000103	0	0	6.830592
0.000104	0	0	6.838656
0.000105	0	0	6.84672
0.000106	0	0	6.854784
0.000107	0	0	6.862848
0.000108	0	0	6.870912
0.000109	0	0	6.878976
0.00011	0	0	6.88704
0.000111	0	0	6.895104
0.000112	0	0	6.903168
0.000113	0	0	6.911232
0.000114	0	0	6.919296
0.000115	0	0	6.92736
0.000116	0	0	6.935424
0.000117	0	0	6.943488
0.000118	0	0	6.951552
